HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg
meta-llama/Meta-Llama-3.1-70B,LlamaForCausalLM,l40s,sglang,0.5.5.post3,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
meta-llama/Meta-Llama-3.1-70B,LlamaForCausalLM,l40s,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 925, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
meta-llama/Meta-Llama-3.1-70B,LlamaForCausalLM,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,a100_sxm,trtllm,1.0.0,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,a100_sxm,trtllm,1.0.0,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b200_sxm,sglang,0.5.6.post2,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b200_sxm,sglang,0.5.6.post2,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,sglang,0.5.6.post2,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,vllm,0.12.0,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h100_sxm,vllm,0.12.0,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,sglang,0.5.6.post2,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,vllm,0.12.0,agg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,h200_sxm,vllm,0.12.0,disagg,PASS,
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,l40s,sglang,0.5.5.post3,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 925, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,l40s,sglang,0.5.5.post3,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,l40s,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 925, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
meta-llama/Meta-Llama-3.1-8B,LlamaForCausalLM,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,a100_sxm,trtllm,1.0.0,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,a100_sxm,trtllm,1.0.0,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,b200_sxm,sglang,0.5.6.post2,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,b200_sxm,sglang,0.5.6.post2,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,sglang,0.5.6.post2,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,vllm,0.12.0,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h100_sxm,vllm,0.12.0,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,sglang,0.5.6.post2,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,vllm,0.12.0,agg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,h200_sxm,vllm,0.12.0,disagg,PASS,
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,l40s,sglang,0.5.5.post3,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 925, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,l40s,sglang,0.5.5.post3,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,l40s,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 925, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
mistralai/Mixtral-8x22B-v0.1,MixtralForCausalLM,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,a100_sxm,trtllm,1.0.0,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,a100_sxm,trtllm,1.0.0,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,b200_sxm,sglang,0.5.6.post2,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,b200_sxm,sglang,0.5.6.post2,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,sglang,0.5.6.post2,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,vllm,0.12.0,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h100_sxm,vllm,0.12.0,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,sglang,0.5.6.post2,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,vllm,0.12.0,agg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,h200_sxm,vllm,0.12.0,disagg,PASS,
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,l40s,sglang,0.5.5.post3,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 925, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,l40s,sglang,0.5.5.post3,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='sglang', version='0.5.5.post3'. Supported moe modes: ['float16', 'fp8_block']\n"
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,l40s,trtllm,1.0.0,agg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 925, in validate\n    _validate_worker_config(self.config.worker_config, validate_context=True, validate_generation=True)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
mistralai/Mixtral-8x7B-v0.1,MixtralForCausalLM,l40s,trtllm,1.0.0,disagg,FAIL,"Traceback (most recent call last):\n  File ""tools/support_matrix/support_matrix.py"", line 125, in run_single_test\n    task_config = TaskConfig(**task_config_kwargs)\n                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""src/aiconfigurator/sdk/task.py"", line 852, in __init__\n    self.validate()\n  File ""src/aiconfigurator/sdk/task.py"", line 927, in validate\n    _validate_worker_config(self.config.prefill_worker_config, validate_context=True, validate_generation=False)\n  File ""src/aiconfigurator/sdk/task.py"", line 915, in _validate_worker_config\n    _supported_or_raise(""moe"", moe_mode)\n  File ""src/aiconfigurator/sdk/task.py"", line 878, in _supported_or_raise\n    raise ValueError(\nValueError: Unsupported moe quant mode 'fp8' for system='l40s', backend='trtllm', version='1.0.0'. Supported moe modes: ['float16', 'w4afp8']\n"
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,a100_sxm,trtllm,1.0.0,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,a100_sxm,trtllm,1.0.0,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b200_sxm,sglang,0.5.6.post2,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b200_sxm,sglang,0.5.6.post2,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b200_sxm,trtllm,1.0.0rc6,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b200_sxm,trtllm,1.0.0rc6,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b200_sxm,trtllm,1.2.0rc5,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,b200_sxm,trtllm,1.2.0rc5,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,gb200_sxm,trtllm,1.0.0rc6,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,gb200_sxm,trtllm,1.0.0rc6,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,gb200_sxm,trtllm,1.2.0rc5,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,gb200_sxm,trtllm,1.2.0rc5,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,sglang,0.5.6.post2,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,sglang,0.5.6.post2,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,trtllm,1.0.0rc3,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,trtllm,1.0.0rc3,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,trtllm,1.2.0rc5,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,trtllm,1.2.0rc5,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,vllm,0.12.0,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h100_sxm,vllm,0.12.0,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,sglang,0.5.6.post2,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,sglang,0.5.6.post2,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,trtllm,1.0.0rc3,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,trtllm,1.0.0rc3,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,trtllm,1.2.0rc5,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,trtllm,1.2.0rc5,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,vllm,0.12.0,agg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,h200_sxm,vllm,0.12.0,disagg,PASS,
nvidia/Llama-3_3-Nemotron-Super-49B-v1,DeciLMForCausalLM,l40s,sglang,0.5.5.post3,agg,PASS,
